# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 10.328963017454196,5.559928636349399,6.696140977233146,-1.7462451981806473,1.0,0.0,0.36724279518091646,180.0,21.093427325606562,4.119976911025441e-12
 10.335861529277004,5.566824456084993,6.695948271385774,-1.600731940391414,1.0,0.0,0.3676202845011275,180.00000000000003,21.114930118843475,-4.140254441535563e-12
 10.342726254581148,5.573686965651828,6.695773869704461,-1.4557837453093558,1.0,0.0,0.36792139880862496,180.0,21.13204374402648,0.0
 10.349557475812267,5.580516397547517,6.695617525562788,-1.311426079428231,1.0,0.0,0.36814427072534517,180.0,21.144661070235074,0.0
 10.35635547423292,5.587312984269675,6.695478992334337,-1.1676847068675211,1.0,0.0,0.3682870228088618,180.0,21.152674392955912,0.0
 10.36312052991511,5.59407695831592,6.6953580233926875,-1.0245856867719563,1.0,0.0,0.36834776858310103,180.0,21.155975492038074,0.0
 10.369852921733107,5.600808552183864,6.695254372111418,-0.8821553704675928,1.0,0.0,0.3683246133266512,180.0,21.154455684856046,0.0
 10.376552927356629,5.607507998371124,6.695167791864114,-0.7404203984165194,1.0,0.0,0.36821565440405374,180.0,21.148005839044977,0.0
 10.383220823244313,5.614175529375313,6.695098036024355,-0.5994076972496292,1.0,0.0,0.3680189828832627,180.0,21.136516468763997,0.0
 10.389856884637577,5.620811377694047,6.695044857965719,-0.4591444763231732,1.0,0.0,0.367732683973483,180.0,21.11987776034876,0.0
 10.396461385554808,5.627415775824943,6.695008011061789,-0.3196582242831509,1.0,0.0,0.3673548380699,180.0,21.097979619697696,0.0
 10.403034598785936,5.633988956265615,6.694987248686147,-0.1809767054968798,1.0,0.0,0.36688352139618746,180.0,21.07071173799712,0.0
 10.409576795887386,5.6405311515136765,6.694982324212371,-0.04312795623907855,1.0,0.0,0.3663168074932981,180.0,21.037963642622856,0.0
 10.416088247177425,5.647042594066745,6.694992991014043,0.09385971926148667,1.0,0.0,0.3656527677104476,180.0,20.99962475397798,4.3854067303321275e-12
 10.422569221731923,5.653523516422434,6.695019002464746,0.22995775294601098,1.0,0.0,0.3648894721996224,180.00000000000003,20.955584426249793,-4.405943569911056e-12
 10.429019987380512,5.659974151078359,6.695060111938058,0.3651373171089706,1.0,0.0,0.3640249914709655,180.0,20.905732037885823,0.0
 10.4354408107032,5.6663947305321365,6.69511607280756,0.4993693289557054,1.0,0.0,0.36305739653766916,180.0,20.849957019090166,0.0
 10.441831957027409,5.672785487281379,6.695186638446834,0.63262445511817,1.0,0.0,0.361984760880265,180.0,20.788148920978337,0.0
 10.448193690425473,5.679146653823703,6.695271562229459,0.7648731163926885,1.0,0.0,0.36080516084019476,180.0,20.720197492040235,0.0
